,type,word,position,stemmed,polarity
5005,1.0,moderation,adj,n,1
5006,1.0,moderation,noun,n,1
5007,0.5,modern,adj,n,1
5008,0.5,modest,adj,n,1
5009,0.5,modesty,noun,n,1
5010,1.0,molest,verb,y,-1
5011,1.0,molestation,noun,n,-1
5012,1.0,mollify,verb,y,1
5013,1.0,momentous,adj,n,1
5014,1.0,monotonous,adj,n,-1
5015,1.0,monotony,noun,n,-1
5016,1.0,monster,noun,n,-1
5017,1.0,monstrosities,noun,n,-1
5018,1.0,monstrosity,noun,n,-1
5019,1.0,monstrous,adj,n,-1
5020,1.0,monstrously,anypos,n,-1
5021,1.0,monumental,adj,n,1
5022,1.0,monumentally,adj,n,1
5023,1.0,moody,adj,n,-1
5024,0.5,moon,verb,y,-1
5025,0.5,moot,adj,n,-1
5026,0.5,mope,verb,y,-1
5027,1.0,moral,adj,n,1
5028,1.0,moral,noun,n,1
5029,1.0,morality,noun,n,1
5030,1.0,moralize,verb,y,1
5031,1.0,morbid,adj,n,-1
5032,1.0,morbidly,adj,n,-1
5033,1.0,mordant,adj,n,-1
5034,1.0,mordantly,adj,n,-1
5035,1.0,moreover,anypos,y,0
5036,1.0,moribund,adj,n,-1
5037,1.0,mortification,noun,n,-1
5038,1.0,mortified,adj,n,-1
5039,1.0,mortify,verb,y,-1
5040,1.0,mortifying,adj,n,-1
5041,1.0,mortifying,anypos,n,-1
5042,0.5,most,anypos,n,0
5043,0.5,mostly,anypos,n,0
5044,0.5,motionless,adj,n,-1
5045,1.0,motivate,verb,y,1
5046,1.0,motivated,adj,n,1
5047,1.0,motivation,adj,n,1
5048,1.0,motivation,noun,n,1
5049,0.5,motive,adj,n,0
5050,0.5,motive,noun,n,0
5051,1.0,motley,adj,n,-1
5052,1.0,mourn,verb,y,-1
5053,1.0,mourner,noun,n,-1
5054,1.0,mournful,anypos,n,-1
5055,1.0,mournfully,anypos,n,-1
5056,0.5,move,verb,y,0
5057,1.0,moving,adj,n,1
5058,0.5,much,anypos,y,0
5059,0.5,muddle,verb,y,-1
5060,0.5,muddy,adj,n,-1
5061,1.0,mudslinger,noun,n,-1
5062,1.0,mudslinging,noun,n,-1
5063,1.0,mulish,adj,n,-1
5064,1.0,multi-polarization,adj,n,-1
5065,1.0,multi-polarization,noun,n,-1
5066,1.0,mum,adj,n,0
5067,1.0,mundane,adj,n,-1
5068,0.5,murder,noun,n,-1
5069,0.5,murder,verb,y,-1
5070,0.5,murderous,adj,n,-1
5071,0.5,murderously,adverb,n,-1
5072,0.5,murky,adj,n,-1
5073,1.0,muscle-flexing,anypos,n,-1
5074,1.0,must,anypos,y,0
5075,0.5,myriad,noun,n,1
5076,1.0,mysterious,adj,n,-1
5077,1.0,mysteriously,adverb,n,-1
5078,1.0,mystery,noun,n,-1
5079,0.5,mystify,verb,y,-1
5080,0.5,mistified,adj,n,-1
5081,1.0,myth,adj,n,-1
5082,1.0,myth,noun,n,-1
5083,1.0,nag,verb,y,-1
5084,1.0,nagging,anypos,y,-1
5085,1.0,naive,adj,n,-1
5086,1.0,naively,adverb,n,-1
5087,0.5,nap,adj,n,0
5088,0.5,nap,noun,n,0
5089,0.5,narrow,adj,n,-1
5090,1.0,narrower,adj,n,-1
5091,1.0,narrower,noun,n,-1
5092,0.5,nascent,adj,n,0
5093,1.0,nastily,anypos,n,-1
5094,1.0,nastiness,noun,n,-1
5095,1.0,nasty,adj,n,-1
5096,1.0,nationalism,adj,n,-1
5097,1.0,nationalism,noun,n,-1
5098,0.5,natural,adj,n,1
5099,0.5,naturally,adverb,n,1
5100,0.5,nature,adj,n,0
5101,0.5,nature,noun,n,0
5102,1.0,naughty,adj,n,-1
5103,0.5,nauseate,verb,y,-1
5104,1.0,nauseating,adj,n,-1
5105,1.0,nauseatingly,adverb,n,-1
5106,0.5,navigable,adj,n,1
5107,0.5,neat,adj,n,1
5108,0.5,neatly,adverb,n,1
5109,1.0,nebulous,adj,n,-1
5110,1.0,nebulous,noun,n,-1
5111,1.0,nebulously,anypos,n,-1
5112,0.5,necessarily,adj,n,1
5113,0.5,necessary,adj,n,1
5114,0.5,need,adj,n,-1
5115,0.5,need,noun,n,-1
5116,1.0,need,verb,y,0
5117,1.0,needful,adj,n,0
5118,1.0,needful,noun,n,0
5119,1.0,needfully,anypos,y,0
5120,0.5,needless,adj,n,-1
5121,0.5,needlessly,adverb,n,-1
5122,0.5,needs,adj,n,0
5123,0.5,needs,noun,n,0
5124,0.5,needy,adj,n,-1
5125,1.0,nefarious,adj,n,-1
5126,1.0,nefariously,anypos,n,-1
5127,0.5,negate,verb,y,-1
5128,0.5,negation,noun,n,-1
5129,0.5,negative,adj,n,-1
5130,1.0,neglect,noun,n,-1
5131,1.0,neglect,verb,y,-1
5132,1.0,neglected,adj,n,-1
5133,1.0,negligent,adj,n,-1
5134,1.0,negligence,noun,n,-1
5135,0.5,negligible,adj,n,-1
5136,1.0,nemesis,noun,n,-1
5137,0.5,nettle,verb,y,-1
5138,1.0,nettlesome,adj,n,-1
5139,1.0,nevertheless,anypos,y,0
5140,1.0,nervous,adj,n,-1
5141,1.0,nervously,adverb,n,-1
5142,1.0,nervousness,noun,n,-1
5143,1.0,neurotic,adj,n,-1
5144,1.0,neurotically,adverb,n,-1
5145,0.5,neutralize,verb,y,1
5146,1.0,nice,adj,n,1
5147,1.0,nicely,anypos,y,1
5148,1.0,nifty,adj,n,1
5149,0.5,niggle,verb,y,-1
5150,1.0,nightmare,noun,n,-1
5151,1.0,nightmarish,adj,n,-1
5152,1.0,nightmarishly,adverb,n,-1
5153,1.0,nimble,adj,n,1
5154,1.0,nix,verb,y,-1
5155,1.0,noble,adj,n,1
5156,1.0,nobly,adverb,n,1
5157,0.5,noisy,adj,n,-1
5158,1.0,non-confidence,adj,n,-1
5159,1.0,non-confidence,noun,n,-1
5160,0.5,non-violence,noun,n,1
5161,0.5,non-violent,adj,n,1
5162,0.5,nonexistent,adj,n,-1
5163,1.0,nonsense,anypos,n,-1
5164,0.5,nonviolent,adj,n,0
5165,0.5,normal,adj,n,1
5166,1.0,nosey,adj,n,-1
5167,1.0,notable,adj,n,1
5168,1.0,notable,noun,n,1
5169,1.0,notably,anypos,y,1
5170,1.0,noteworthy,adj,n,1
5171,1.0,noteworthy,noun,n,1
5172,0.5,noticeable,adj,n,1
5173,0.5,notion,adj,n,0
5174,0.5,notion,noun,n,0
5175,1.0,notorious,adj,n,-1
5176,1.0,notoriously,adverb,n,-1
5177,1.0,novel,adj,n,1
5178,0.5,nourish,verb,y,1
5179,0.5,nourishing,adj,n,1
5180,0.5,nourishment,noun,n,1
5181,1.0,nuance,adj,n,0
5182,1.0,nuance,noun,n,0
5183,1.0,nuances,adj,n,0
5184,1.0,nuances,noun,n,0
5185,1.0,nuisance,adj,n,-1
5186,1.0,nuisance,noun,n,-1
5187,0.5,numb,verb,y,-1
5188,1.0,nurture,verb,y,1
5189,1.0,nurturing,adj,n,1
5190,1.0,nurturing,noun,n,1
5191,1.0,oasis,noun,n,1
5192,1.0,obedience,noun,n,1
5193,1.0,obedient,adj,n,1
5194,1.0,obediently,adverb,n,1
5195,1.0,obey,verb,y,1
5196,1.0,obese,adj,n,-1
5197,1.0,obese,noun,n,-1
5198,1.0,object,verb,y,-1
5199,1.0,objection,adj,n,-1
5200,1.0,objection,noun,n,-1
5201,1.0,objectionable,adj,n,-1
5202,1.0,objections,adj,n,-1
5203,1.0,objections,noun,n,-1
5204,0.5,objective,adj,n,1
5205,0.5,objectively,adverb,n,1
5206,0.5,obligation,adj,n,0
5207,0.5,obligation,noun,n,0
5208,1.0,obliged,anypos,y,1
5209,0.5,oblique,adj,n,-1
5210,1.0,obliterate,verb,y,-1
5211,1.0,obliterated,adj,n,-1
5212,1.0,oblivious,adj,n,-1
5213,1.0,oblivious,noun,n,-1
5214,1.0,obnoxious,adj,n,-1
5215,1.0,obnoxiously,anypos,n,-1
5216,1.0,obscene,adj,n,-1
5217,1.0,obscenely,anypos,n,-1
5218,1.0,obscenity,noun,n,-1
5219,0.5,obscure,adj,n,-1
5220,1.0,obscure,verb,y,-1
5221,1.0,obscurity,anypos,y,-1
5222,1.0,obsess,verb,y,-1
5223,1.0,obsession,noun,n,-1
5224,1.0,obsessions,noun,n,-1
5225,1.0,obsessive,adj,n,-1
5226,1.0,obsessively,anypos,n,-1
5227,1.0,obsessiveness,noun,n,-1
5228,0.5,obsolete,adj,n,-1
5229,1.0,obstacle,adj,n,-1
5230,1.0,obstacle,noun,n,-1
5231,1.0,obstinate,adj,n,-1
5232,1.0,obstinately,anypos,n,-1
5233,0.5,obstruct,verb,y,-1
5234,0.5,obstruction,noun,n,-1
5235,1.0,obtrusive,adj,n,-1
5236,1.0,obtuse,adj,n,-1
5237,1.0,obviate,verb,y,1
5238,0.5,obvious,adj,n,0
5239,0.5,obvious,anypos,y,0
5240,0.5,obvious,noun,n,0
5241,1.0,obviously,anypos,n,-1
5242,0.5,odd,adj,n,-1
5243,0.5,odd,anypos,y,-1
5244,1.0,odder,anypos,y,-1
5245,1.0,oddest,anypos,y,-1
5246,1.0,oddities,adj,n,-1
5247,1.0,oddities,noun,n,-1
5248,1.0,oddity,noun,n,-1
5249,1.0,oddly,anypos,n,-1
5250,1.0,offbeat,adj,n,1
5251,0.5,offence,adj,n,-1
5252,0.5,offence,noun,n,-1
5253,1.0,offend,adj,n,-1
5254,1.0,offend,verb,y,-1
5255,1.0,offending,anypos,n,-1
5256,1.0,offenses,adj,n,-1
5257,1.0,offenses,noun,n,-1
5258,0.5,offensive,adj,n,-1
5259,0.5,offensive,anypos,y,-1
5260,0.5,offensive,noun,n,-1
5261,1.0,offensively,anypos,n,-1
5262,1.0,offensiveness,noun,n,-1
5263,1.0,officious,adj,n,-1
5264,0.5,offset,verb,y,1
5265,1.0,oh,anypos,y,0
5266,0.5,okay,adj,n,1
5267,1.0,okay,anypos,y,1
5268,0.5,olympic,adj,n,0
5269,1.0,ominous,adj,n,-1
5270,1.0,ominously,anypos,n,-1
5271,0.5,omission,noun,n,-1
5272,0.5,omit,verb,y,-1
5273,1.0,one-side,adj,n,-1
5274,1.0,one-sided,anypos,n,-1
5275,1.0,onerous,adj,n,-1
5276,1.0,onerously,anypos,n,-1
5277,0.5,onslaught,adj,n,-1
5278,0.5,onslaught,noun,n,-1
5279,0.5,onward,adj,n,1
5280,0.5,onward,noun,n,1
5281,0.5,open,adj,n,1
5282,0.5,openly,adj,n,1
5283,0.5,open-ended,adj,n,0
5284,0.5,openness,adj,n,1
5285,0.5,openness,noun,n,1
5286,1.0,opinion,adj,n,0
5287,1.0,opinion,noun,n,0
5288,1.0,opinionated,adj,n,-1
5289,1.0,opinions,adj,n,0
5290,1.0,opinions,noun,n,0
5291,1.0,opponent,noun,n,-1
5292,1.0,opportune,adj,n,1
5293,1.0,opportunity,noun,n,1
5294,0.5,opportunistic,adj,n,-1
5295,1.0,oppose,verb,y,-1
5296,1.0,opposition,adj,n,-1
5297,1.0,opposition,noun,n,-1
5298,1.0,oppositions,adj,n,-1
5299,1.0,oppositions,noun,n,-1
5300,1.0,oppress,verb,y,-1
5301,1.0,oppression,adj,n,-1
5302,1.0,oppression,noun,n,-1
5303,1.0,oppressive,adj,n,-1
5304,1.0,oppressively,anypos,n,-1
5305,1.0,oppressiveness,noun,n,-1
5306,1.0,oppressors,adj,n,-1
5307,1.0,oppressors,noun,n,-1
5308,1.0,optimal,adj,n,1
5309,1.0,optimism,noun,n,1
5310,0.5,optimistic,adj,n,1
5311,1.0,opulent,adj,n,1
5312,1.0,ordeal,noun,n,-1
5313,0.5,orderly,adj,n,1
5314,0.5,original,adj,n,1
5315,0.5,originality,noun,n,1
5316,0.5,orphan,noun,n,-1
5317,1.0,orthodoxy,noun,n,0
5318,1.0,ostracize,verb,y,-1
5319,1.0,ought,anypos,y,0
5320,0.5,outbreak,noun,n,-1
5321,1.0,outburst,adj,n,-1
5322,1.0,outburst,noun,n,-1
5323,1.0,outbursts,adj,n,-1
5324,1.0,outbursts,noun,n,-1
5325,1.0,outcast,noun,n,-1
5326,1.0,outcry,noun,n,-1
5327,0.5,outdated,adj,n,-1
5328,1.0,outdo,verb,y,1
5329,0.5,outgoing,adj,n,1
5330,1.0,outlaw,noun,n,-1
5331,0.5,outlook,adj,n,0
5332,0.5,outlook,noun,n,0
5333,0.5,outmoded,adj,n,-1
5334,1.0,outrage,noun,n,-1
5335,1.0,outrage,verb,y,-1
5336,1.0,outraged,adj,n,-1
5337,1.0,outrageous,adj,n,-1
5338,1.0,outrageous,anypos,y,-1
5339,1.0,outrageously,anypos,n,-1
5340,1.0,outrageousness,noun,n,-1
5341,1.0,outrages,noun,n,-1
5342,1.0,outright,adj,n,0
5343,1.0,outshine,verb,y,1
5344,0.5,outsider,noun,n,-1
5345,1.0,outsmart,verb,y,1
5346,0.5,outspoken,adj,n,0
5347,0.5,outspoken,noun,n,0
5348,1.0,outstanding,adj,n,1
5349,1.0,outstandingly,anypos,n,1
5350,1.0,outstrip,verb,y,1
5351,1.0,outwit,verb,y,1
5352,1.0,ovation,adj,n,1
5353,1.0,ovation,noun,n,1
5354,1.0,over-acted,anypos,n,-1
5355,0.5,over-valuation,adj,n,-1
5356,0.5,over-valuation,noun,n,-1
5357,1.0,overachiever,noun,n,1
5358,1.0,overact,anypos,y,-1
5359,1.0,overact,verb,y,-1
5360,1.0,overacted,anypos,n,-1
5361,0.5,overawe,verb,y,-1
5362,0.5,overbalance,verb,y,-1
5363,0.5,overbalanced,adj,n,-1
5364,1.0,overbearing,adj,n,-1
5365,1.0,overbearingly,adverb,n,-1
5366,1.0,overblown,adj,n,-1
5367,1.0,overcome,verb,y,-1
5368,1.0,overdo,verb,y,-1
5369,1.0,overdone,anypos,n,-1
5370,1.0,overdue,adj,n,-1
5371,1.0,overemphasize,verb,y,-1
5372,1.0,overjoyed,adj,n,1
5373,1.0,overkill,noun,n,-1
5374,1.0,overlook,verb,y,-1
5375,1.0,overplay,verb,y,-1
5376,0.5,overpower,verb,y,-1
5377,0.5,overreach,verb,y,-1
5378,0.5,overrun,verb,y,-1
5379,0.5,overshadow,verb,y,-1
5380,0.5,oversight,noun,n,-1
5381,0.5,oversimplification,noun,n,-1
5382,0.5,oversimplified,adj,n,-1
5383,0.5,oversimplify,verb,y,-1
5384,0.5,oversized,adj,n,-1
5385,1.0,overstate,anypos,y,-1
5386,1.0,overstatement,adj,n,-1
5387,1.0,overstatement,noun,n,-1
5388,1.0,overstatements,anypos,n,-1
5389,0.5,overt,adj,n,0
5390,0.5,overtaxed,adj,n,-1
5391,0.5,overthrow,verb,y,-1
5392,0.5,overturn,verb,y,-1
5393,1.0,overture,adj,n,1
5394,1.0,overture,noun,n,1
5395,0.5,overtures,adj,n,0
5396,0.5,overtures,noun,n,0
5397,0.5,overwhelm,verb,y,-1
5398,1.0,overwhelming,adj,n,-1
5399,1.0,overwhelmingly,anypos,n,-1
5400,1.0,overworked,adj,n,-1
5401,1.0,overzealous,adj,n,-1
5402,1.0,overzealously,adverb,n,-1
5403,1.0,pacifist,noun,n,1
5404,1.0,pacifists,adj,n,1
5405,1.0,pacifists,noun,n,1
5406,0.5,pacify,verb,y,0
5407,1.0,pain,adj,n,-1
5408,1.0,pain,noun,n,-1
5409,0.5,pain,verb,y,-1
5410,0.5,painful,adj,n,-1
5411,0.5,painfully,adverb,n,-1
5412,0.5,painless,adj,n,1
5413,0.5,painlessly,adverb,n,1
5414,1.0,pains,adj,n,-1
5415,1.0,pains,noun,n,-1
5416,1.0,painstaking,adj,n,1
5417,1.0,painstakingly,adverb,n,1
5418,1.0,palatable,adj,n,1
5419,1.0,palatial,adj,n,1
5420,0.5,pale,adj,n,-1
5421,0.5,pale,noun,n,-1
5422,1.0,palliate,verb,y,1
5423,1.0,paltry,adj,n,-1
5424,0.5,pamper,verb,y,1
5425,0.5,pan,verb,y,-1
5426,1.0,pandemonium,noun,n,-1
5427,1.0,panic,noun,n,-1
5428,1.0,panic,verb,y,-1
5429,1.0,panicky,adj,n,-1
5430,1.0,paradise,noun,n,1
5431,1.0,paradoxical,adj,n,-1
5432,1.0,paradoxically,adverb,n,-1
5433,0.5,paralize,verb,n,-1
5434,0.5,paralyzed,adj,n,-1
5435,1.0,paramount,adj,n,1
5436,1.0,paranoia,noun,n,-1
5437,1.0,paranoid,adj,n,-1
5438,0.5,parasite,noun,n,-1
5439,1.0,pardon,verb,y,1
5440,1.0,pariah,noun,n,-1
5441,1.0,parody,verb,y,-1
5442,1.0,partiality,adj,n,-1
5443,1.0,partiality,noun,n,-1
5444,0.5,particular,adj,n,0
5445,0.5,particularly,adverb,n,0
5446,1.0,partisan,adj,n,-1
5447,1.0,partisan,noun,n,-1
5448,1.0,partisans,adj,n,-1
5449,1.0,partisans,noun,n,-1
5450,1.0,passe,adj,n,-1
5451,1.0,passion,noun,n,1
5452,1.0,passionate,adj,n,1
5453,1.0,passionately,anypos,n,1
5454,0.5,passive,adj,n,-1
5455,1.0,passive,noun,n,-1
5456,1.0,passiveness,adj,n,-1
5457,1.0,passiveness,noun,n,-1
5458,1.0,pathetic,adj,n,-1
5459,1.0,pathetically,anypos,n,-1
5460,1.0,patience,noun,n,1
5461,0.5,patient,adj,n,1
5462,0.5,patient,adj,n,1
5463,0.5,patient,noun,n,1
5464,1.0,patiently,adverb,n,1
5465,1.0,patriot,noun,n,1
5466,1.0,patriotic,adj,n,1
5467,1.0,patronize,verb,y,-1
5468,1.0,paucity,adj,n,-1
5469,1.0,paucity,noun,n,-1
5470,1.0,pauper,noun,n,-1
5471,1.0,paupers,adj,n,-1
5472,1.0,paupers,noun,n,-1
5473,1.0,payback,adj,n,-1
5474,1.0,payback,noun,n,-1
5475,0.5,peace,adj,n,1
5476,0.5,peace,noun,n,1
5477,1.0,peaceable,adj,n,1
5478,0.5,peaceful,adj,n,1
5479,0.5,peaceful,noun,n,1
5480,0.5,peacefully,adverb,n,1
5481,0.5,peacekeepers,adj,n,1
5482,0.5,peacekeepers,noun,n,1
5483,1.0,peculiar,anypos,n,-1
5484,1.0,peculiarly,anypos,y,-1
5485,1.0,pedantic,adj,n,-1
5486,0.5,pedestrian,adj,n,-1
5487,1.0,peerless,adj,n,1
5488,1.0,peeve,verb,y,-1
5489,1.0,peeved,adj,n,-1
5490,1.0,peevish,adj,n,-1
5491,1.0,peevishly,adverb,n,-1
5492,1.0,penalize,verb,y,-1
5493,0.5,penalty,adj,n,-1
5494,0.5,penalty,noun,n,-1
5495,1.0,penetrating,adj,n,1
5496,1.0,penitent,adj,n,1
5497,1.0,perceptions,adj,n,0
5498,1.0,perceptions,noun,n,0
5499,1.0,perceptive,adj,n,1
5500,1.0,perfect,adj,n,1
5501,1.0,perfect,anypos,y,1
5502,1.0,perfect,verb,y,1
5503,1.0,perfection,noun,n,1
5504,1.0,perfectly,anypos,n,1
5505,1.0,perfidious,adj,n,-1
5506,1.0,perfidity,noun,n,-1
5507,1.0,perfunctory,adj,n,-1
5508,1.0,perfunctory,noun,n,-1
5509,1.0,perhaps,anypos,y,0
5510,1.0,peril,noun,n,-1
5511,0.5,perilous,adj,n,-1
5512,0.5,perilously,adverb,n,-1
5513,0.5,peripheral,adj,n,-1
5514,1.0,perish,verb,y,-1
5515,0.5,permissible,adj,n,1
5516,1.0,pernicious,adj,n,-1
5517,1.0,perplex,verb,y,-1
5518,1.0,perplexed,adj,n,-1
5519,1.0,perplexing,anypos,n,-1
5520,1.0,perplexity,noun,n,-1
5521,1.0,persecute,verb,y,-1
5522,1.0,persecution,adj,n,-1
5523,1.0,persecution,noun,n,-1
5524,1.0,perseverance,noun,n,1
5525,1.0,persevere,verb,y,1
5526,0.5,persistence,adj,n,0
5527,0.5,persistence,noun,n,0
5528,0.5,persistent,adj,n,1
5529,0.5,persistent,noun,n,1
5530,0.5,personages,adj,n,1
5531,0.5,personages,noun,n,1
5532,1.0,personality,adj,n,1
5533,1.0,personality,noun,n,1
5534,0.5,perspective,adj,n,0
5535,0.5,perspective,noun,n,0
5536,1.0,perspicuous,adj,n,1
5537,1.0,perspicuously,adverb,n,1
5538,1.0,persuade,verb,y,1
5539,1.0,persuasive,adj,n,1
5540,1.0,persuasive,noun,n,1
5541,1.0,persuasively,adverb,n,1
5542,1.0,pertinacious,adj,n,-1
5543,1.0,pertinaciously,adverb,n,-1
5544,1.0,pertinacity,noun,n,-1
5545,0.5,pertinent,adj,n,1
5546,1.0,perturb,verb,y,-1
5547,1.0,perturbed,adj,n,-1
5548,1.0,pervasive,adj,n,-1
5549,1.0,pervasive,noun,n,-1
5550,1.0,perverse,adj,n,-1
5551,1.0,perversely,anypos,n,-1
5552,1.0,perversion,noun,n,-1
5553,1.0,perversity,noun,n,-1
5554,1.0,pervert,verb,y,-1
5555,1.0,perverted,anypos,n,-1
5556,1.0,pessimism,noun,n,-1
5557,1.0,pessimistic,adj,n,-1
5558,1.0,pessimistically,anypos,n,-1
5559,1.0,pest,noun,n,-1
5560,1.0,pestilent,adj,n,-1
5561,1.0,petrify,verb,y,-1
5562,1.0,petrified,adj,n,-1
5563,1.0,pettifog,verb,y,-1
5564,1.0,petty,adj,n,-1
5565,1.0,phenomenal,adj,n,1
5566,1.0,phenomenally,anypos,n,1
5567,1.0,philosophize,verb,y,0
5568,1.0,phobia,noun,n,-1
5569,1.0,phobic,adj,n,-1
5570,1.0,phony,adj,n,-1
5571,1.0,picky,adj,n,-1
5572,1.0,picturesque,adj,n,1
5573,0.5,piety,noun,n,1
5574,1.0,pillage,verb,n,-1
5575,1.0,pillar,adj,n,1
5576,1.0,pillar,noun,n,1
5577,1.0,pillory,verb,y,-1
5578,0.5,pinch,noun,n,-1
5579,0.5,pinch,verb,y,-1
5580,1.0,pine,verb,y,-1
5581,1.0,pinnacle,noun,n,1
5582,1.0,pious,adj,n,1
5583,0.5,pique,verb,y,-1
5584,1.0,pithy,adj,n,1
5585,1.0,pithy,noun,n,1
5586,1.0,pitiable,adj,n,-1
5587,1.0,pitiful,adj,n,-1
5588,1.0,pitifully,adj,n,-1
5589,1.0,pitiless,adj,n,-1
5590,1.0,pitilessly,adverb,n,-1
5591,1.0,pittance,noun,n,-1
5592,1.0,pity,noun,n,-1
5593,1.0,pity,verb,y,-1
5594,0.5,pivotal,adj,n,0
5595,1.0,placate,verb,y,1
5596,0.5,placid,adj,n,1
5597,1.0,plagiarize,verb,y,-1
5598,1.0,plague,adj,n,-1
5599,1.0,plague,noun,n,-1
5600,0.5,plague,verb,y,-1
5601,0.5,plain,adj,n,1
5602,1.0,plainly,anypos,y,1
5603,1.0,plausibility,noun,n,1
5604,1.0,plausible,adj,n,1
5605,0.5,player,adj,n,0
5606,0.5,player,noun,n,0
5607,1.0,playful,adj,n,1
5608,1.0,playfully,adverb,n,1
5609,1.0,plaything,adj,n,-1
5610,1.0,plaything,noun,n,-1
5611,1.0,plead,verb,y,-1
5612,1.0,pleading,adj,n,-1
5613,1.0,pleadingly,anypos,n,-1
5614,0.5,plea,noun,n,-1
5615,1.0,pleas,adj,n,-1
5616,1.0,pleas,noun,n,-1
5617,0.5,pleasant,adj,n,1
5618,0.5,pleasantly,adj,n,1
5619,1.0,please,verb,y,1
5620,1.0,pleased,adj,n,1
5621,1.0,pleasing,anypos,n,1
5622,1.0,pleasingly,anypos,y,1
5623,1.0,pleasurable,anypos,y,1
5624,1.0,pleasurably,anypos,y,1
5625,1.0,pleasure,adj,n,1
5626,1.0,pleasure,noun,n,1
5627,1.0,plebeian,adj,n,-1
5628,1.0,pledge,noun,n,1
5629,1.0,pledge,verb,y,1
5630,1.0,pledges,adj,n,1
5631,1.0,pledges,noun,n,1
5632,0.5,plenary,adj,n,0
5633,0.5,plentiful,adj,n,1
5634,1.0,plenty,anypos,y,1
5635,1.0,plight,noun,n,-1
5636,1.0,plot,verb,y,-1
5637,1.0,plotters,adj,n,-1
5638,1.0,plotters,noun,n,-1
5639,1.0,ploy,adj,n,-1
5640,1.0,ploy,noun,n,-1
5641,1.0,plunder,verb,y,-1
5642,1.0,plunderer,anypos,n,-1
5643,1.0,plush,adj,n,1
5644,1.0,poetic,adj,n,1
5645,1.0,poeticize,verb,y,1
5646,1.0,poignant,adj,n,1
5647,0.5,point,adj,n,0
5648,0.5,point,noun,n,0
5649,0.5,pointless,adj,n,-1
5650,0.5,pointlessly,adverb,n,-1
5651,1.0,poise,noun,n,1
5652,1.0,poised,adj,n,1
5653,1.0,poison,adj,n,-1
5654,1.0,poison,noun,n,-1
5655,0.5,poisonous,adj,n,-1
5656,0.5,poisonously,adj,n,-1
5657,1.0,polarisation,adj,n,-1
5658,1.0,polarisation,noun,n,-1
5659,1.0,polemize,verb,y,-1
5660,0.5,polished,adj,n,1
5661,0.5,polite,adj,n,1
5662,0.5,politeness,noun,n,1
5663,0.5,pollute,verb,y,-1
5664,1.0,polluter,adj,n,-1
5665,1.0,polluter,noun,n,-1
5666,1.0,polluters,adj,n,-1
5667,1.0,polluters,noun,n,-1
5668,0.5,polution,noun,n,-1
5669,1.0,pompous,adj,n,-1
5670,1.0,ponder,verb,y,0
5671,0.5,poor,adj,n,-1
5672,1.0,poorly,adverb,n,-1
5673,0.5,popular,adj,n,1
5674,0.5,popular,noun,n,1
5675,0.5,popularity,adj,n,1
5676,0.5,popularity,noun,n,1
5677,0.5,portable,adj,n,1
5678,1.0,posh,adj,n,1
5679,0.5,position,adj,n,0
5680,0.5,position,noun,n,0
5681,0.5,positive,adj,n,1
5682,1.0,positiveness,noun,n,1
5683,1.0,positively,adverb,n,1
5684,0.5,possibility,adj,n,0
5685,0.5,possibility,noun,n,0
5686,0.5,possible,anypos,y,0
5687,0.5,possibly,anypos,y,0
5688,0.5,posterity,noun,n,1
5689,0.5,posture,adj,n,0
5690,0.5,posture,noun,n,0
5691,1.0,posturing,adj,n,-1
5692,1.0,posturing,noun,n,-1
5693,1.0,potent,adj,n,1
5694,0.5,potential,adj,n,1
5695,0.5,potential,noun,n,1
5696,1.0,pout,verb,y,-1
5697,1.0,poverty,noun,n,-1
5698,0.5,power,adj,n,0
5699,0.5,power,noun,n,0
5700,0.5,powerful,adj,n,1
5701,0.5,powerfully,adverb,n,1
5702,0.5,powerless,adj,n,-1
5703,0.5,practicable,adj,n,1
5704,0.5,practical,adj,n,1
5705,0.5,practically,anypos,n,0
5706,1.0,pragmatic,adj,n,1
5707,1.0,praise,noun,n,1
5708,1.0,praise,verb,y,1
5709,1.0,praiseworthy,adj,n,1
5710,1.0,praising,adj,n,1
5711,1.0,praising,noun,n,1
5712,1.0,prate,verb,y,-1
5713,1.0,pratfall,noun,n,-1
5714,1.0,prattle,verb,y,-1
5715,1.0,pray,verb,y,0
5716,0.5,pre-eminent,adj,n,1
5717,1.0,preach,verb,y,1
5718,1.0,preaching,adj,n,1
5719,1.0,preaching,noun,n,1
5720,0.5,precarious,adj,n,-1
5721,0.5,precariously,adverb,n,-1
5722,1.0,precaution,noun,n,1
5723,1.0,precautions,noun,n,1
5724,0.5,precedent,noun,n,1
5725,1.0,precious,adj,n,1
5726,1.0,precious,adverb,n,0
5727,1.0,precious,noun,n,1
5728,1.0,precipitate,verb,y,-1
5729,1.0,precipitous,adj,n,-1
5730,0.5,precise,adj,n,1
5731,0.5,precisely,adverb,n,1
5732,0.5,precision,noun,n,1
5733,0.5,predatory,adj,n,-1
5734,1.0,predicament,noun,n,-1
5735,0.5,predictable,adj,n,0
5736,0.5,predictablely,adverb,n,0
5737,0.5,predominant,adj,n,0
5738,0.5,preeminent,adj,n,1
5739,0.5,preemptive,adj,n,1
5740,1.0,prefer,verb,y,1
5741,1.0,preferable,adj,n,1
5742,1.0,preferable,anypos,y,1
5743,1.0,preferably,anypos,y,1
5744,1.0,preference,noun,n,1
